acousticness,danceability,energy,instrumentalness,valence,tempo,liveness
0.00309,0.887,0.803,0.707,0.616,0.525828826,0.0519
0.121,0.599,0.835,2.70E-06,0.809,0.549791176,0.0794
0.000414,0.881,0.606,0.536,0.38,0.525594747,0.187
0.655,0.368,0.267,2.24E-05,0.194,0.377319749,0.0834
0.0184,0.802,0.537,0.91,0.325,0.525722053,0.0759
0.956,0.132,0.00157,0.964,0.0376,0.293646589,0.0983
0.0112,0.704,0.76,0.699,0.183,0.52557832,0.0982
0.0411,0.589,0.426,0,0.169,0.545717372,0.0995
0.0144,0.8,0.697,0.234,0.765,0.509110621,0.0641
0.891,0.514,0.32,0,0.236,0.315867716,0.0977
0.000998,0.547,0.414,0.911,0.0971,0.525767226,0.0977
0.995,0.81,0.0419,0.937,0.321,0.431051263,0.109
0.0273,0.795,0.679,0.82,0.0335,0.525705627,0.561
0.0815,0.634,0.832,0,0.772,0.59943246,0.429
0.26,0.517,0.995,0.00092,0.181,0.636585396,0.371
0.000949,0.957,0.674,0.000215,0.522,0.420854431,0.17
7.06E-05,0.79,0.837,0.0669,0.0393,0.521586648,0.0584
0.198,0.81,0.76,0.00218,0.566,0.500811065,0.292
0.00165,0.804,0.609,0.858,0.164,0.5256892,0.0826
0.444,0.675,0.495,0.964,0.718,0.300266522,0.162
0.173,0.749,0.801,0.905,0.207,0.52563992,0.123
0.000662,0.486,0.986,0.048,0.501,0.739547528,0.29
0.00255,0.803,0.865,0.86,0.632,0.51750463,0.627
0.723,0.714,0.343,5.48E-06,0.372,0.297108502,0.102
0.0104,0.846,0.45,0.891,0.0413,0.513361012,0.108
0.0389,0.587,0.63,0,0.433,0.316089476,0.35
0.502,0.56,0.999,0.000333,0.0384,0.636622356,0.527
0.152,0.893,0.907,0.0311,0.302,0.410546719,0.558
0.0445,0.576,0.964,0.000585,0.403,0.739358622,0.864
0.135,0.667,0.407,0.121,0.547,0.303884488,0.0961
0.000627,0.862,0.664,0.878,0.0386,0.52570152,0.0551
0.399,0.532,0.319,2.52E-05,0.166,0.258653755,0.138
0.000354,0.792,0.742,0.643,0.339,0.525697413,0.0548
0.146,0.165,0.598,0.974,0.0243,0.361402342,0.33
0.0137,0.8,0.486,0.888,0.164,0.525680987,0.0929
0.0951,0.812,0.648,0,0.246,0.533955903,0.11
0.0629,0.744,0.742,0.816,0.34,0.509221501,0.184
0.401,0.523,0.666,0,0.562,0.320627333,0.0726
0.0137,0.806,0.625,0.922,0.215,0.525668667,0.158
0.354,0.81,0.308,0,0.56,0.492848255,0.0899
0.0136,0.806,0.625,0.923,0.215,0.525672773,0.158
0.571,0.705,0.442,0.000116,0.306,0.62318537,0.109
0.0157,0.874,0.766,0.938,0.297,0.521492195,0.143
0.0616,0.54,0.54,0,0.209,0.493891346,0.231
0.00197,0.822,0.647,0.787,0.177,0.525820613,0.102
0.032,0.606,0.718,0,0.551,0.418144037,0.402
0.00205,0.591,0.692,0.867,0.0622,0.52570152,0.371
0.0518,0.777,0.662,0,0.4,0.583387747,0.168
9.08E-05,0.802,0.722,0.869,0.142,0.525648133,0.067
0.732,0.567,0.463,0,0.324,0.521471662,0.709
6.57E-05,0.81,0.94,0.884,0.921,0.509254354,0.0413
0.715,0.658,0.393,0.209,0.74,0.579190742,0.173
0.00197,0.822,0.647,0.787,0.177,0.525820613,0.102
0.099,0.568,0.714,0.00522,0.508,0.616097279,0.116
0.00269,0.819,0.444,0.889,0.0497,0.529877991,0.0598
0.108,0.715,0.716,0,0.0619,0.525672773,0.295
0.00765,0.806,0.619,0.95,0.221,0.517447137,0.11
0.276,0.786,0.686,0.668,0.542,0.492786655,0.0416
0.0292,0.787,0.975,0.941,0.0399,0.525672773,0.0864
0.137,0.725,0.801,0.0397,0.666,0.533783423,0.133
0.00201,0.804,0.745,0.912,0.256,0.533865556,0.091
0.00388,0.671,0.71,1.58E-06,0.711,0.402756389,0.14
0.000188,0.718,0.896,0.748,0.0709,0.513315839,0.636
0.991,0.567,0.038,0.962,0.492,0.316068943,0.147
0.00188,0.832,0.792,0.139,0.682,0.525865786,0.0643
0.302,0.901,0.526,0,0.706,0.451510634,0.054
0.00309,0.887,0.803,0.707,0.616,0.525828826,0.0519
0.286,0.719,0.809,0,0.238,0.513627945,0.081
0.00133,0.805,0.68,0.396,0.265,0.517438924,0.113
0.536,0.595,0.416,0,0.185,0.306176003,0.293
0.0186,0.798,0.857,0.916,0.0635,0.525680987,0.32
0.000439,0.321,0.906,0,0.641,0.779345152,0.0862
2.38E-05,0.813,0.932,0.873,0.932,0.517508737,0.0544
0.261,0.702,0.598,0.0166,0.137,0.55435778,0.118
0.0217,0.801,0.607,0.851,0.272,0.525668667,0.11
0.377,0.738,0.43,1.03E-05,0.374,0.472232831,0.0945
0.473,0.509,0.997,0.00343,0.0388,0.636326676,0.482
0.0588,0.729,0.799,0.00218,0.532,0.472429951,0.0948
0.0213,0.843,0.847,0.815,0.0477,0.52561528,0.356
0.197,0.563,0.691,0,0.567,0.445186381,0.0886
0.000537,0.792,0.842,0.936,0.0569,0.525717947,0.0835
0.257,0.768,0.708,0,0.728,0.480281881,0.167
0.197,0.835,0.485,0.947,0.036,0.500897305,0.112
0.023,0.357,0.498,1.99E-06,0.339,0.586496487,0.269
1.80E-05,0.803,0.727,0.946,0.179,0.52559064,0.077
0.222,0.776,0.707,0,0.863,0.4104728,0.0852
0.0104,0.704,0.754,2.93E-05,0.253,0.492737375,0.0768
0.358,0.635,0.0861,0.00995,0.0618,0.534465128,0.138
0.000154,0.795,0.574,0.486,0.0778,0.533877876,0.0612
0.794,0.641,0.637,0.0515,0.601,0.570287507,0.131
0.00129,0.817,0.914,0.925,0.212,0.525734373,0.125
0.0277,0.362,0.826,0,0.596,0.604516503,0.176
2.38E-05,0.813,0.932,0.873,0.932,0.517508737,0.0544
0.314,0.58,0.841,0,0.964,0.681442423,0.199
0.0103,0.704,0.754,2.98E-05,0.264,0.492696309,0.0768
0.721,0.535,0.366,0,0.163,0.369517098,0.129
0.00703,0.686,0.93,0.815,0.291,0.788605666,0.606
0.0209,0.552,0.733,0,0.643,0.58955184,0.0858
0.00321,0.803,0.477,0.915,0.205,0.525722053,0.218
0.241,0.688,0.349,0.685,0.433,0.69719967,0.374
0.00243,0.812,0.781,0.888,0.338,0.513340479,0.072
0.301,0.511,0.436,7.12E-05,0.342,0.493649053,0.255
0.109,0.524,0.997,0.00221,0.116,0.636474516,0.7
0.129,0.738,0.684,6.40E-06,0.841,0.369640298,0.266
0.0104,0.846,0.45,0.891,0.0413,0.513361012,0.108
0.097,0.646,0.882,0,0.544,0.418866809,0.311
0.000537,0.792,0.842,0.936,0.0569,0.525717947,0.0835
0.000989,0.602,0.955,0.0133,0.193,0.517475884,0.207
1.60E-05,0.812,0.873,0.837,0.157,0.525623493,0.0754
0.653,0.71,0.386,1.98E-05,0.351,0.308003466,0.163
0.0269,0.817,0.474,0.847,0.178,0.52572616,0.1
0.126,0.621,0.727,0,0.636,0.460220856,0.204
0.000869,0.934,0.652,0.663,0.566,0.525660453,0.187
0.165,0.855,0.664,3.97E-05,0.626,0.402514096,0.0937
0.00875,0.654,0.809,0.00133,0.893,0.574952671,0.0429
0.0957,0.819,0.862,0.00147,0.678,0.410526186,0.0853
0.000354,0.206,0.973,0.000823,0.592,0.679126267,0.634
0.00289,0.49,0.805,3.19E-06,0.166,0.451531167,0.141
0.00752,0.673,0.805,0.000723,0.878,0.533894303,0.0557
0.475,0.535,0.41,0,0.38,0.336031408,0.0876
0.617,0.663,0.493,0.267,0.167,0.427071912,0.113
0.0371,0.831,0.47,0,0.339,0.309945915,0.144
9.14E-05,0.173,0.866,3.46E-06,0.529,0.739403795,0.16
0.362,0.448,0.511,0.823,0.112,0.395557417,0.129
0.312,0.661,0.681,0,0.639,0.603871757,0.233
0.000443,0.485,0.892,0,0.576,0.58333436,0.1
0.00774,0.669,0.808,0.000442,0.89,0.53381217,0.0497
0.225,0.677,0.852,3.95E-05,0.93,0.37654359,0.0595
0.00875,0.654,0.809,0.00133,0.893,0.574952671,0.0429
0.13,0.0925,0.997,0.995,1.00E-05,0.364075776,0.826
0.00805,0.616,0.767,0.000728,0.824,0.62328393,0.203
0.334,0.731,0.588,0,0.449,0.328610676,0.278
7.57E-05,0.427,0.991,0.919,0.0994,0.566759888,0.45
0.00227,0.424,0.583,0,0.0711,0.595370975,0.115
0.479,0.538,0.551,0.000142,0.319,0.382165605,0.107
0.828,0.696,0.229,1.34E-05,0.603,0.465173486,0.152
4.97E-05,0.176,0.893,0.292,0.165,0.465588258,0.258
0.0338,0.66,0.491,0,0.376,0.63296743,0.101
0.00184,0.412,0.605,3.17E-05,0.172,0.308028106,0.106
0.0767,0.611,0.562,3.23E-06,0.318,0.307974719,0.118
0.204,0.374,0.955,0.936,0.135,0.673508359,0.165
0.0906,0.659,0.659,0,0.611,0.821980477,0.348
0.00118,0.194,0.938,0.661,0.373,0.375135006,0.633
0.00195,0.565,0.778,0.00129,0.421,0.427367591,0.156
0.942,0.408,0.448,0.304,0.705,0.315243504,0.881
0.112,0.78,0.654,0,0.713,0.574960884,0.12
0.27,0.674,0.566,6.69E-06,0.535,0.43126481,0.977
0.647,0.584,0.312,0,0.455,0.394345953,0.152
0.194,0.505,0.902,0,0.377,0.636540223,0.584
0.00353,0.684,0.53,0,0.55,0.644815139,0.573
0.237,0.74,0.754,0,0.806,0.342815607,0.117
0.0964,0.62,0.835,1.23E-05,0.0535,0.394608779,0.269
0.0231,0.486,0.814,1.38E-06,0.191,0.636638782,0.513
0.118,0.77,0.655,0.0234,0.639,0.533717717,0.125
0.106,0.488,0.959,9.02E-05,0.156,0.636503263,0.514
0.185,0.45,0.465,0,0.788,0.288414707,0.0782
0.976,0.392,0.258,6.17E-05,0.0366,0.281523734,0.638
0.354,0.624,0.229,0.47,0.395,0.534148916,0.116
0.627,0.542,0.538,0.499,0.425,0.441473962,0.201
0.174,0.853,0.591,0,0.433,0.489053703,0.0993
0.0779,0.428,0.757,2.35E-05,0.178,0.636429343,0.373
0.891,0.707,0.484,0.00344,0.43,0.381869926,0.256
0.142,0.767,0.699,0.94,0.0369,0.529804071,0.111
0.996,0.167,0.263,0.937,1.00E-05,0.577461839,0.101
0.983,0.163,0.0545,0.808,0.0389,0.720196955,0.111
0.0865,0.293,0.624,0,0.213,0.358654987,0.0874
0.776,0.698,0.203,0.435,0.761,0.589740747,0.112
0.0106,0.515,0.948,0,0.752,0.656995487,0.134
0.0094,0.582,0.397,0.561,0.345,0.484121606,0.102
0.0643,0.712,0.899,5.36E-06,0.58,0.509172221,0.117
4.18E-05,0.512,0.99,0.933,0.272,0.534001076,0.369
0.523,0.848,0.663,0,0.333,0.550263442,0.108
0.000906,0.828,0.599,0.581,0.786,0.509221501,0.641
0.502,0.524,0.274,0.257,0.342,0.689910352,0.0924
0.494,0.302,0.346,3.80E-05,0.19,0.738442837,0.235
0.51,0.927,0.198,0.118,0.764,0.467961907,0.224
0.00104,0.538,0.856,0.849,0.0814,0.369595125,0.109
0.478,0.497,0.794,0,0.557,0.331304644,0.08
0.00723,0.537,0.952,0.054,0.335,0.615813919,0.307
0.0032,0.545,0.836,0,0.751,0.607715589,0.0737
0.00774,0.669,0.808,0.000442,0.89,0.53381217,0.0497
0.73,0.325,0.271,0,0.279,0.29508392,0.301
6.20E-05,0.746,0.859,0.856,0.0354,0.595543455,0.132
0.153,0.741,0.58,0,0.428,0.398723651,0.109
6.03E-05,0.418,0.997,0.933,0.401,0.574854111,0.167
0.125,0.752,0.705,0,0.694,0.53372593,0.0919
0.00104,0.538,0.856,0.849,0.0814,0.369595125,0.109
0.702,0.234,0.414,0,0.144,0.321206372,0.0391
0.303,0.647,0.505,0,0.825,0.608044122,0.434
0.943,0.532,0.137,0.824,0.0732,0.366913477,0.0852
0.599,0.489,0.978,0,0.602,0.624667874,0.355
0.193,0.678,0.562,0,0.566,0.387015568,0.104
0.0167,0.698,0.746,0.879,0.564,0.656252182,0.123
0.0169,0.626,0.707,0,0.653,0.36361583,0.0772
0.0783,0.656,0.436,0.49,0.218,0.349065941,0.119
0.926,0.349,0.214,0.121,0.236,0.825963935,0.321
0.799,0.714,0.346,0,0.731,0.547824087,0.189
0.203,0.859,0.67,3.46E-05,0.446,0.394469153,0.217
0.312,0.651,0.691,0,0.661,0.603879971,0.233
0.42,0.722,0.903,0.000371,0.445,0.542103512,0.118
0.162,0.736,0.398,0,0.471,0.595436681,0.166
0.0336,0.943,0.544,0,0.515,0.54623481,0.0954
0.992,0.209,0.0746,0.106,0.0751,0.342967553,0.69
0.00738,0.547,0.804,0,0.666,0.58321116,0.0308
0.106,0.762,0.615,0,0.369,0.353320438,0.184
0.164,0.781,0.683,1.53E-06,0.722,0.410686346,0.16
0.312,0.651,0.691,0,0.661,0.603879971,0.233
0.884,0.854,0.631,0.00999,0.609,0.492741482,0.202
0.00875,0.654,0.809,0.00133,0.893,0.574952671,0.0429
0.0214,0.654,0.711,0.00191,0.198,0.525475654,0.0903
0.392,0.738,0.341,0.638,0.617,0.529795858,0.0885
0.19,0.889,0.398,0,0.159,0.53383681,0.104
0.392,0.837,0.226,0.852,0.44,0.451617407,0.108
0.0163,0.54,0.761,0,0.147,0.410698666,0.0941
0.366,0.466,0.988,0,0.383,0.624635021,0.478
0.272,0.666,0.39,9.39E-06,0.325,0.467608734,0.111
0.179,0.347,0.48,2.05E-06,0.394,0.722693803,0.828
0.0868,0.839,0.902,0.00257,0.639,0.472072671,0.272
0.0132,0.736,0.692,0.833,0.773,0.673537106,0.0451
0.525,0.847,0.699,0,0.874,0.492807188,0.267
0.00266,0.337,0.968,0.55,0.159,0.57862813,0.468
0.00705,0.743,0.733,0.00753,0.726,0.505016283,0.0565
6.23E-05,0.746,0.859,0.856,0.0354,0.595535241,0.13
0.104,0.688,0.704,0,0.849,0.541951566,0.0672
0.583,0.679,0.197,0.438,0.646,0.33660634,0.111
0.381,0.423,0.456,0.016,0.148,0.463986662,0.12
0.866,0.594,0.134,1.20E-05,0.468,0.571186865,0.171
0.154,0.158,0.988,0.957,0.00554,0.535524646,0.426
0.984,0.305,0.075,0.93,0.0391,0.351115163,0.11
0.293,0.568,0.587,0.329,0.491,0.717359255,0.137
0.0643,0.391,0.789,0.779,0.491,0.464890126,0.218
0.29,0.628,0.481,0,0.33,0.446644244,0.118
0.49,0.535,0.287,0.223,0.357,0.41992222,0.308
0.133,0.095,0.999,0.999,1.00E-05,0.369471925,0.852
0.00875,0.654,0.809,0.00133,0.893,0.574952671,0.0429
0.0407,0.903,0.439,0,0.532,0.571285425,0.138
0.418,0.488,0.279,0.568,0.19,0.43106769,0.721
0.431,0.75,0.513,0,0.466,0.373697676,0.0755
0.829,0.569,0.456,0.391,0.391,0.406649501,0.76
0.158,0.153,0.476,0.982,0.00449,0.339760253,0.839
0.0112,0.32,0.957,0.0484,0.286,0.615969972,0.91
0.47,0.448,0.541,0,0.237,0.336417434,0.1
0.00752,0.673,0.805,0.000723,0.878,0.533894303,0.0557
0.68,0.749,0.671,0,0.756,0.336721326,0.167
0.841,0.489,0.297,0.354,0.356,0.427728977,0.822
0.0619,0.373,0.972,3.31E-05,0.0759,0.646523509,0.379
0.000815,0.808,0.515,0.775,0.429,0.505201083,0.0488
0.0674,0.774,0.529,0,0.227,0.567014501,0.0814
0.837,0.507,0.267,0.16,0.41,0.422283548,0.74
0.116,0.685,0.859,0,0.891,0.72284575,0.317
0.000815,0.808,0.515,0.775,0.429,0.505201083,0.0488
0.656,0.711,0.473,0.0666,0.32,0.369603338,0.119
0.113,0.446,0.574,0.716,0.174,0.484766352,0.123
0.0754,0.768,0.79,1.79E-06,0.398,0.348860608,0.13
0.0504,0.541,0.746,0.00239,0.475,0.788720653,0.68
0.0787,0.79,0.56,0,0.133,0.595514708,0.344
0.365,0.642,0.459,0.000713,0.457,0.394157047,0.974
0.0232,0.802,0.495,0,0.47,0.472228724,0.0933
0.0048,0.652,0.918,0.799,0.564,0.508966888,0.657
0.13,0.617,0.642,0.157,0.221,0.434833496,0.0929
0.15,0.564,0.984,0,0.317,0.636692169,0.867
0.416,0.578,0.649,0.00253,0.386,0.693257278,0.0869
0.225,0.495,0.485,0,0.785,0.415027083,0.0824
0.386,0.607,0.536,0,0.434,0.607727909,0.102
0.603,0.739,0.573,0,0.572,0.500991758,0.103
0.0919,0.68,0.549,7.14E-05,0.29,0.668867835,0.548
0.00723,0.537,0.952,0.054,0.335,0.615813919,0.307
0.54,0.625,0.645,0.0776,0.685,0.439395993,0.347
0.00498,0.656,0.74,0.00023,0.748,0.677606804,0.112
0.189,0.557,0.807,0,0.578,0.332824108,0.234
0.902,0.803,0.165,0.856,0.0621,0.451572234,0.0948
0.324,0.445,0.446,0.119,0.0384,0.37971393,0.106
0.747,0.553,0.347,0.483,0.397,0.420739445,0.307
0.499,0.399,0.665,0,0.445,0.532818358,0.384
0.79,0.471,0.172,0.832,0.292,0.430813077,0.653
0.453,0.812,0.398,5.40E-06,0.189,0.492614175,0.12
0.225,0.495,0.485,0,0.785,0.415027083,0.0824
0.457,0.597,0.645,0,0.55,0.526711758,0.11
0.367,0.723,0.497,0.729,0.676,0.451793994,0.0788
0.007,0.746,0.647,0,0.196,0.46000731,0.156
0.242,0.556,0.531,0.00364,0.734,0.657155646,0.0554
0.0464,0.797,0.804,1.54E-05,0.451,0.377701668,0.317
0.637,0.536,0.273,0.002,0.406,0.429326467,0.945
0.0243,0.704,0.534,0,0.189,0.431158037,0.0824
0.0659,0.688,0.491,0.927,0.894,0.656999593,0.0772
0.393,0.646,0.756,3.00E-05,0.602,0.796198877,0.202
0.465,0.591,0.588,0.805,0.463,0.451843273,0.07
0.112,0.614,0.815,0,0.431,0.534066782,0.121
0.647,0.546,0.18,0.943,0.218,0.472048031,0.114
0.892,0.729,0.338,0.000295,0.184,0.490109114,0.118
0.697,0.505,0.29,0,0.175,0.473735868,0.0849
0.0531,0.0855,0.768,0.898,0.033,0.35409249,0.374
0.0752,0.73,0.689,0.325,0.74,0.509200968,0.0974
0.257,0.445,0.704,0,0.402,0.820769013,0.19
0.0023,0.825,0.901,0.886,0.154,0.492983775,0.312
0.0781,0.803,0.69,0,0.444,0.427030845,0.117
0.0925,0.792,0.551,0.29,0.677,0.509274887,0.111
0.138,0.708,0.84,0,0.895,0.623041637,0.227
0.00875,0.654,0.809,0.00133,0.893,0.574952671,0.0429
0.129,0.174,0.794,0.998,0.0214,0.464327514,0.33
0.0598,0.497,0.354,5.74E-05,0.356,0.699815611,0.747
0.0565,0.662,0.565,3.72E-05,0.335,0.669730234,0.264
0.00723,0.537,0.952,0.054,0.335,0.615813919,0.307
0.0896,0.716,0.718,0,0.537,0.414501431,0.473
0.225,0.495,0.485,0,0.785,0.415027083,0.0824
0.976,0.71,0.187,4.32E-06,0.586,0.349185034,0.0939
0.00723,0.537,0.952,0.054,0.335,0.615813919,0.307
0.124,0.611,0.644,0,0.13,0.435178455,0.124
0.966,0.524,0.181,0.909,0.51,0.443174118,0.315
0.51,0.543,0.572,7.23E-06,0.569,0.367077743,0.28
0.0048,0.652,0.918,0.799,0.564,0.508966888,0.657
0.36,0.62,0.695,1.50E-05,0.921,0.591058984,0.347
0.225,0.495,0.485,0,0.785,0.415027083,0.0824
0.0441,0.737,0.636,6.66E-05,0.565,0.431219636,0.35
0.312,0.651,0.691,0,0.661,0.603879971,0.233
0.314,0.704,0.517,6.36E-06,0.443,0.574344885,0.174
0.857,0.732,0.324,0,0.823,0.467103615,0.282
0.282,0.556,0.481,0,0.581,0.611994727,0.216
4.40E-05,0.53,0.916,0.851,0.529,0.537795628,0.366
0.109,0.663,0.577,0,0.454,0.369582805,0.12
0.000239,0.508,0.701,0,0.214,0.538017388,0.25
0.109,0.843,0.513,0,0.71,0.665356643,0.0541
4.32E-06,0.461,0.806,0.00147,0.468,0.533734143,0.852
0.105,0.859,0.506,0,0.153,0.578927916,0.113
0.128,0.605,0.77,3.33E-05,0.483,0.492737375,0.195
0.731,0.392,0.496,0,0.604,0.707343115,0.908
3.69E-05,0.549,0.95,0.601,0.293,0.537836695,0.335
0.349,0.519,0.625,0,0.21,0.493221961,0.121
4.29E-06,0.462,0.802,0.933,0.243,0.541926926,0.289
0.0135,0.657,0.711,0,0.368,0.357102671,0.221
0.00113,0.493,0.794,0.0531,0.0396,0.521479875,0.0714
0.126,0.58,0.469,7.32E-05,0.369,0.454085509,0.099
0.00073,0.376,0.989,0.99,0.441,0.542041913,0.351
0.0492,0.755,0.503,0,0.524,0.583190627,0.226
0.312,0.651,0.691,0,0.661,0.603879971,0.233
0.942,0.721,0.33,0,0.734,0.550645361,0.468
0.00011,0.587,0.974,0.856,0.219,0.533746463,0.557
9.45E-05,0.595,0.636,0.0529,0.147,0.459978563,0.196
0.000139,0.418,0.925,0.985,0.244,0.566706501,0.671
0.0426,0.6,0.96,0,0.503,0.451169782,0.0882
0.000167,0.407,0.978,0.243,0.14,0.566484742,0.373
0.344,0.587,0.664,2.47E-05,0.453,0.409844481,0.324
0.00159,0.428,0.959,0.944,0.215,0.55631255,0.565
0.0589,0.312,0.614,0,0.356,0.843421339,0.0898
6.10E-05,0.394,0.999,0.834,0.112,0.566628475,0.241
0.0969,0.894,0.59,8.90E-06,0.576,0.603715704,0.329
4.62E-05,0.409,0.974,0.838,0.16,0.538009174,0.419
0.249,0.642,0.657,0,0.658,0.369599231,0.111
0.793,0.689,0.384,0.678,0.911,0.493250707,0.109
0.247,0.888,0.515,0,0.264,0.579075756,0.446
0.000428,0.486,0.979,0.975,0.241,0.534066782,0.369
0.000479,0.634,0.662,0.00142,0.244,0.369644404,0.111
4.38E-06,0.448,0.965,0,0.0422,0.541955673,0.368
0.0843,0.64,0.7,0,0.737,0.689967845,0.222
5.03E-06,0.442,0.651,0.000787,0.22,0.542526498,0.688
0.299,0.831,0.32,0,0.319,0.332372375,0.0757
0.000114,0.491,0.881,0.984,0.292,0.542181539,0.199
0.0886,0.796,0.68,0,0.565,0.677319338,0.268
0.000822,0.768,0.521,0.831,0.822,0.410657599,0.0825
0.0561,0.663,0.696,3.77E-05,0.738,0.739662515,0.0778
0.294,0.665,0.315,0.0291,0.754,0.533754676,0.112
0.132,0.859,0.413,0,0.697,0.472409417,0.334
0.000279,0.743,0.954,0.36,0.358,0.5256276,0.0395
0.613,0.554,0.589,0.000257,0.414,0.30792544,0.0982
0.312,0.651,0.691,0,0.661,0.603879971,0.233
0.0446,0.877,0.777,3.46E-05,0.706,0.418961262,0.0863
0.0104,0.653,0.786,0.000705,0.942,0.58310028,0.0433
0.00652,0.491,0.915,0.125,0.582,0.554181194,0.0906
0.0186,0.281,0.881,0.804,0.305,0.331292324,0.408
0.29,0.384,0.465,2.22E-05,0.636,0.540452636,0.359
0.0041,0.388,0.937,0.613,0.225,0.336659726,0.357
0.0441,0.809,0.737,0,0.367,0.328635316,0.341
0.715,0.665,0.491,0.0767,0.229,0.427039058,0.114
0.14,0.622,0.46,0.000369,0.514,0.752508141,0.119
0.106,0.738,0.765,0.877,0.353,0.488573224,0.113
0.0639,0.766,0.622,0,0.679,0.575244243,0.207
0.0085,0.704,0.668,0.855,0.186,0.402358043,0.326
0.59,0.616,0.649,0,0.751,0.320857306,0.142
0.0291,0.343,0.586,2.45E-05,0.421,0.478495485,0.68
0.407,0.618,0.71,0,0.233,0.460003203,0.183
0.897,0.513,0.642,0.0348,0.302,0.439646499,0.208
0.00139,0.592,0.937,1.74E-05,0.529,0.419178915,0.189
0.144,0.635,0.822,0.901,0.122,0.521438809,0.0659
0.0752,0.823,0.521,0,0.661,0.608126255,0.0976
0.663,0.286,0.647,0.0274,0.484,0.324832551,0.367
0.0423,0.597,0.755,0,0.0467,0.366092145,0.582
5.62E-05,0.695,0.934,0.883,0.319,0.595391508,0.27
0.278,0.863,0.717,0.0826,0.357,0.624417368,0.0991
3.80E-06,0.304,0.901,0.771,0.374,0.53354113,0.349
0.772,0.44,0.227,0.00144,0.0844,0.543532629,0.0951
3.93E-05,0.454,0.881,2.63E-06,0.0478,0.542148686,0.901
0.219,0.709,0.483,2.33E-06,0.834,0.507443318,0.241
0.0117,0.547,0.891,0,0.409,0.542046019,0.799
0.16,0.497,0.542,1.40E-05,0.0707,0.384260001,0.084
4.05E-06,0.601,0.967,0.795,0.397,0.542037806,0.371
0.000272,0.371,0.778,0.000311,0.482,0.503964978,0.169
3.56E-06,0.407,0.994,0.966,0.46,0.425158209,0.64
0.616,0.8,0.355,0,0.253,0.599280513,0.118
2.05E-05,0.45,0.952,0.000351,0.0797,0.542469005,0.403
0.657,0.604,0.449,0,0.528,0.412123676,0.0932
3.99E-05,0.455,0.956,0,0.394,0.541943353,0.755
0.408,0.692,0.719,0,0.266,0.534083209,0.0986
8.40E-06,0.404,0.868,0.000787,0.341,0.542321165,0.905
0.102,0.259,0.437,1.32E-06,0.0951,0.739370942,0.106
0.0104,0.653,0.786,0.000705,0.942,0.58310028,0.0433
0.131,0.659,0.902,9.89E-05,0.81,0.513282986,0.0574
9.90E-05,0.693,0.955,0.979,0.846,0.567158234,0.393
0.28,0.862,0.458,0.000282,0.566,0.61208918,0.113
0.312,0.651,0.691,0,0.661,0.603879971,0.233
0.0984,0.6,0.683,1.26E-06,0.494,0.419026968,0.11
0.000347,0.461,0.704,9.18E-06,0.53,0.542144579,0.389
0.00244,0.842,0.567,1.89E-05,0.256,0.558468545,0.168
5.32E-05,0.433,0.978,0.00084,0.467,0.542317059,0.44
0.267,0.724,0.68,5.41E-06,0.247,0.32852033,0.118
0.00875,0.654,0.809,0.00133,0.893,0.574952671,0.0429
0.723,0.357,0.533,0,0.318,0.567071994,0.101
0.000207,0.604,0.315,0.882,0.218,0.443539611,0.334
0.265,0.684,0.608,0,0.363,0.348104983,0.131
3.11E-05,0.488,0.824,0.406,0.394,0.541655887,0.721
0.22,0.741,0.556,0,0.616,0.57516211,0.0981
6.72E-05,0.402,0.954,0.742,0.0907,0.566423142,0.381
0.255,0.785,0.27,0.00132,0.12,0.541643567,0.0953
5.89E-06,0.462,0.976,0.0237,0.216,0.566932367,0.406
0.0511,0.968,0.589,0,0.268,0.53383681,0.0731
0.000299,0.377,0.912,9.96E-06,0.547,0.537721708,0.292
0.287,0.743,0.73,8.10E-05,0.15,0.739083476,0.0778
1.92E-05,0.57,0.958,0.655,0.418,0.541918713,0.331
0.114,0.818,0.443,0,0.722,0.30590907,0.412
4.67E-05,0.47,0.995,0.95,0.231,0.424648983,0.385
0.523,0.89,0.542,0,0.565,0.322200183,0.123
7.10E-05,0.402,0.952,9.65E-06,0.544,0.54186122,0.677
0.892,0.449,0.296,0.000755,0.139,0.574225792,0.892
0.0962,0.475,0.648,0.535,0.0293,0.409581655,0.108
0.161,0.763,0.577,0.00362,0.569,0.480405081,0.225
0.515,0.473,0.778,0,0.476,0.558435692,0.213
0.031,0.836,0.703,0,0.211,0.595297055,0.124
0.0105,0.675,0.519,0.769,0.382,0.530107964,0.223
0.884,0.153,0.162,0.943,0.0584,0.28226704,0.111
0.00484,0.448,0.445,0.856,0.413,0.378843319,0.109
0.0626,0.727,0.72,1.21E-06,0.589,0.57526067,0.176
0.0188,0.615,0.956,1.25E-05,0.69,0.591325917,0.308
0.113,0.886,0.542,0,0.314,0.34298398,0.151
0.995,0.192,0.0757,0.973,0.0368,0.544136308,0.118
0.922,0.438,0.266,0.000298,0.116,0.493106974,0.148
0.176,0.454,0.291,0.771,0.61,0.700423396,0.131
0.0941,0.623,0.624,0,0.347,0.739264169,0.119
0.828,0.194,0.351,0.911,0.0596,0.28843524,0.112
0.137,0.787,0.705,1.06E-06,0.499,0.336737753,0.108
0.00184,0.412,0.605,3.17E-05,0.172,0.308028106,0.106
