id,acousticness,danceability,energy,duration_ms,instrumentalness,valence,tempo,liveness,loudness,speechiness,key
1zPZ6UI2IFvyw399Wqwuhk,0.988,0.438,0.338,0.03292405,0.925,0.923,0.86180274,0.151,0.74045885,0.0479,0.27272727
1zsq8owQ8KZ1yv7r0EZn3J,0.993,0.616,0.302,0.0289442,0,0.712,0.55914204,0.0865,0.70761882,0.161,0.27272727
22Zf2FtRJhCKdnCoshU53T,0.996,0.487,0.0849,0.03491417,0.818,0.322,0.5456106,0.121,0.66766894,0.0969,0.72727273
23Wl0mfhHCa0wgGKP0lvfv,0.996,0.389,0.372,0.03181912,0.952,0.236,0.54839491,0.239,0.7582335,0.0709,0.27272727
23xeY0EI4ZklNr7sm9hUvU,0.996,0.393,0.388,0.03406161,0.967,0.475,0.87655796,0.428,0.75270535,0.176,0.72727273
29qeRLMn8dC8namrmZzvpv,0.996,0.432,0.257,0.03453654,0.927,0.681,0.29183145,0.236,0.77234359,0.0805,0.09090909
2EHCmcIdGcn282tF7hkt0P,0.996,0.467,0.36,0.03005157,0.897,0.601,0.49006394,0.29,0.72230835,0.0516,0.18181818
2FcDRcHSSqtYjFnD5FUJOP,0.995,0.397,0.334,0.03438917,0.978,0.507,0.56065329,0.215,0.67704957,0.0706,0.36363636
2JyKwljqsuRIrqHOQscLUd,0.995,0.53,0.297,0.03096169,0.912,0.7,0.52573027,0.13,0.65069298,0.136,0.90909091
2KQsH0OusGdovvY5XGvYoO,0.995,0.355,0.299,0.03032419,0.771,0.647,0.53566017,0.14,0.64214235,0.0456,0.90909091
2LIwTk58Eb6g6Q6Rw4ekXD,0.995,0.585,0.362,0.03268162,0.769,0.757,0.75450808,0.341,0.71433717,0.0934,0
2M6VDjIyknJqeZpyt0owZw,0.993,0.794,0.327,0.02984157,0.0294,0.686,0.44648819,0.112,0.71167489,0.0535,0.45454545
2SCAklEyF0ArIoCq9HotPy,0.99,0.689,0.319,0.03392155,0.523,0.801,0.4016558,0.0421,0.74547021,0.0612,0
2WTtJDfCUjAyCZHRSfCLDn,0.996,0,0.0258,0.02418923,0.768,0,0,0.0831,0.54977684,0,0.45454545
2XIFockStn76X2Vt878GPq,0.658,0.65,0.599,0.0359291,0.000117,0.823,0.4783189,0.239,0.78009553,0.0536,0.72727273
2cOE5LUG1FViS4yX3C8YUD,0.994,0.443,0.0558,0.03399411,0.929,0.579,0.30560107,0.313,0.59008692,0.119,0.27272727
2fKomnNDpVH4vvKPVnCq5f,0.571,0.613,0.578,0.02885908,0.0526,0.673,0.55283421,0.137,0.76487354,0.0305,1
2fzm8k973cmkJh1HBsgOu2,0.996,0.738,0.285,0.03205406,0.838,0.603,0.46386346,0.186,0.75932973,0.0537,0.72727273
2gLGKPi8uCfRGV2Kkv2YJJ,0.469,0.59,0.37,0.03794902,0,0.628,0.33051206,0.304,0.75693368,0.0367,0.72727273
2hBNaMVFeZ68GPOCXKw8G3,0.996,0.451,0.599,0.03129169,0.911,0.922,0.75441363,0.849,0.79563073,0.11,0.54545455
2mYyH216FlPzP4rFQAuIxo,0.996,0.689,0.245,0.03150919,0.916,0.672,0.51991524,0.273,0.7216976,0.0671,0.63636364
2v1xGuEPv8AtXzNSxDeCyV,0.995,0.64,0.311,0.03104907,0.973,0.744,0.5094063,0.201,0.71682719,0.0539,0.27272727
2xDnVQfki042lphxbxDylR,0.996,0.424,0.309,0.03733403,0.946,0.327,0.52253118,0.175,0.67454389,0.0591,0.45454545
2xK2jdLgjizVgc7pt3xjm1,0.991,0.576,0.487,0.03164156,0.963,0.872,0.53923296,0.145,0.69872367,0.0987,0.45454545
2xY6aTzgJS9nI9kcG3F2bh,0.995,0.494,0.111,0.02892414,0.684,0.634,0.52447774,0.176,0.57569493,0.0653,0.45454545
30JHWOyo2V4pvQu7Kttmk8,0.996,0.209,0.52,0.03064407,0.987,0.575,0.71153601,0.501,0.69446402,0.0739,0.90909091
31mfc5lwsASjh3fXAn5VCJ,0.995,0.436,0.492,0.03145669,0.967,0.781,0.5222355,0.367,0.71584058,0.0977,0.18181818
36Cxe9CIlO1pcc7kPpm9nX,0.713,0.658,0.398,0.03648653,0,0.882,0.64872468,0.127,0.78217837,0.0434,0.63636364
39hHy2RE5bbkjweHBOwyi7,0.00262,0.478,0.601,0.08335132,0.0125,0.453,0.57687048,0.413,0.70373502,0.0434,0.63636364
3A4KeGhXlHPpSWYIFyxYZk,0.996,0.315,0.278,0.02684665,0.975,0.902,0.8298899,0.423,0.71320962,0.0607,0.90909091
3CbLwi1sL1h4C1uOVLERLX,0.996,0.37,0.4,0.03109913,0.985,0.554,0.52274883,0.532,0.69513742,0.0697,0.45454545
3PVLFMxbSZMgzepT2O3zvE,0.993,0.692,0.273,0.02794408,8.00E-06,0.953,0.29262403,0.181,0.71267716,0.0921,0.45454545
3SzSfiYWgjMNdUNi3bCk5B,0.99,0.563,0.23,0.03057413,0.908,0.684,0.40824699,0.348,0.74636285,0.0328,0.72727273
3T8yr5lt6QxomDUG9CIkrt,0.995,0.301,0.312,0.03232687,0.916,0.715,0.28201653,0.422,0.70479994,0.0527,0.36363636
3W8SR4j4XfaSrRoJou1EYA,0.996,0.386,0.518,0.03080907,0.882,0.726,0.48082807,0.31,0.76955603,0.0446,0
3a1oQMnNoqob4NOSmTAsvr,0.995,0.434,0.322,0.03334405,0.883,0.745,0.83596775,0.128,0.69504346,0.0497,0.90909091
3dlYc2bWBp3AIPBaYzvqL8,0.861,0.524,0.383,0.02933158,0,0.832,0.67584915,0.24,0.75693368,0.0544,0
3hnWzirtxXGoNp40x0WbAo,0.996,0.825,0.251,0.02787658,0.898,0.586,0.30970773,0.133,0.7441234,0.0775,0.27272727
3k0JUV42pr3lm1MiXtN0sp,0.992,0.723,0.381,0.02896914,2.01E-06,0.833,0.48753835,0.0687,0.76011276,0.482,0.81818182
3k7kqHlT7z3HAe8BVrk0Zd,0.996,0.674,0.318,0.02780665,0.931,0.766,0.53662523,0.153,0.68832511,0.256,0.90909091
3lToy7oVouc833ZPrXPGO0,0.977,0.583,0.301,0.03192412,0.515,0.918,0.74693951,0.18,0.78225668,0.218,0.45454545
3pKHJwxKDCnhv6I5Jqhz8s,0.983,0.649,0.587,0.03357411,0.495,0.659,0.4556214,0.138,0.7771357,0.147,0.90909091
3pfh479X2kg7sNFLZmscWE,0.991,0.523,0.189,0.0256491,0.94,0.822,0.5090367,0.216,0.61204291,0.106,0.72727273
3sRZN0JyaVNLH33y7n1ioN,0.0126,0.387,0.715,0.11982866,0.623,0.436,0.53285532,0.227,0.7329105,0.118,0.63636364
3vNSAfq1Kpl8iKkb47oMJQ,0.996,0.456,0.325,0.03141656,0.95,0.44,0.52357016,0.327,0.69036097,0.129,0.36363636
3weXrCuH0BVpfGaonKxZ3c,0.763,0.654,0.326,0.03782903,0,0.675,0.32787558,0.0366,0.7654843,0.0706,0
46I2GKZAgZPBEPud1gzMlS,0.995,0.801,0.398,0.02275674,0.895,0.878,0.43654187,0.0802,0.75557122,0.0459,0.90909091
46VoG8v7mJStzIkyJw4hJD,0.995,0.382,0.274,0.03211912,0.0201,0.354,0.52313075,0.293,0.67125519,0.062,0.45454545
4BI5x2PIP4RtYUtfRD36gZ,0.995,0.534,0.166,0.03208668,0,0.727,0.53138513,0.139,0.69842612,0.0719,0.45454545
4CRqnUrUiDEi1d3jSLKgTH,0.996,0.58,0.117,0.02668672,0.934,0.776,0.53483062,0.137,0.54661342,0.129,0.45454545
4Eo9mdYFPtjBeUrHlHcnlx,0.951,0.592,0.115,0.05076157,6.61E-06,0.361,0.47538264,0.115,0.72141571,0.041,0.45454545
4GCADzGgIy4ywHIWCKkWNM,0.995,0.456,0.116,0.03461417,0.954,0.443,0.54497407,0.146,0.67139613,0.1,0.72727273
4JcqL56M22aCDB37MSSnH1,0.995,0.47,0.0838,0.03200662,0.834,0.306,0.48043383,0.108,0.53768695,0.0726,0.72727273
4L0ek0zTuWb9dYvSy5uUIL,0.995,0.671,0.492,0.0299192,0.898,0.969,0.45170365,0.156,0.7230444,0.0395,0.90909091
4N3kXRigvFadWNy6Tq7ayJ,0.995,0.375,0.319,0.03080907,0.874,0.908,0.67097455,0.172,0.69631196,0.0441,0.36363636
4SGCTwZyY0uTOJuMMsYKWl,0.887,0.508,0.262,0.03394911,0.0343,0.436,0.56266144,0.115,0.74180565,0.0405,0.63636364
4TuFMDzGgPrDEmXwZbGChX,0.996,0.597,0.113,0.02835414,0.904,0.69,0.26880952,0.115,0.55303422,0.164,0.36363636
4U6AcKBTdp67QToRpDHHb9,0.996,0.746,0.231,0.02542672,0.956,0.736,0.47372355,0.145,0.69159815,0.0842,0.18181818
4WdaiZK4fMflUP8ruEYH8l,0.996,0.731,0.233,0.03304405,0.967,0.385,0.51134464,0.146,0.69123796,0.264,0.09090909
4YH89e5hyfAel9AAN97rvN,0.994,0.619,0.282,0.03722659,0.451,0.533,0.42609863,0.0872,0.68887323,0.0412,0.90909091
4YJ5hX2TZiBMAlwcUyfu8c,0.974,0.416,0.24,0.03151163,0.023,0.763,0.70564707,0.0789,0.71538642,0.0656,0.72727273
4eNQvjOAqygtLY4i28x17x,0.954,0.547,0.568,0.06705898,0.356,0.495,0.55655074,0.199,0.78283611,0.0301,0.09090909
4eTrXVeB8bQza6nYQuxiae,0.996,0.457,0.287,0.02463417,0.917,0.412,0.39206265,0.162,0.74482813,0.193,0.63636364
4fsYspmSsMdX5lixH2B8Rs,0.991,0.71,0.311,0.03127669,0.923,0.775,0.43770816,0.201,0.73146974,0.0374,0.27272727
4g4UXXZXrlGxdrXisWRTYo,0.995,0.535,0.151,0.03433667,0,0.487,0.33587125,0.376,0.68813719,0.0675,0.90909091
4ltnhOLm5o612B902ti2TV,0.98,0.327,0.271,0.03512417,9.24E-05,0.541,0.38310603,0.186,0.70115105,0.0429,0.18181818
4lwzPjx1blV6uaPLsduFTc,0.995,0.545,0.439,0.03379161,0.941,0.834,0.49695491,0.185,0.67842769,0.0815,0.81818182
4mLDZgVosOy0ZharLlerK0,0.992,0.329,0.17,0.03099657,0.401,0.493,0.2646618,0.148,0.51621643,0.0627,0.90909091
4srXADiC1aeEWPg8IcDfff,0.995,0.499,0.49,0.03258656,0.934,0.8,0.50193218,0.147,0.6773941,0.123,1
4vLc0mWLQ8S8T6XR5Us97h,0.996,0.753,0.316,0.03680903,0.861,0.883,0.43326886,0.092,0.72539347,0.047,0.36363636
4zuSkKlnNPCq7Bflx7JMQG,0.99,0.747,0.289,0.03349405,0,0.754,0.27034541,0.22,0.68849738,0.107,0.81818182
503XlfLtlqdQhIu9WJK4zo,0.996,0.677,0.456,0.03121406,0.797,0.965,0.42986444,0.157,0.6924908,0.041,0.90909091
53S2MU9AZtdPhAmAtxYdAf,0.995,0.334,0.311,0.03531167,0.97,0.572,0.69171317,0.147,0.69123796,0.0748,0.54545455
58yxwImcolz0UxiBnXiU7o,0.996,0.591,0.538,0.03240168,0.9,0.68,0.47401512,0.316,0.79162164,0.0724,0.36363636
5AaoGLPAE3gNEdr7DAWyDe,0.995,0.728,0.323,0.03105919,0.764,0.757,0.42983569,0.139,0.75057552,0.0363,0
5GHzONOO44agKZ0D1sUIoL,0.996,0.574,0.524,0.02843421,0.947,0.44,0.52403832,0.13,0.78106648,0.105,0.63636364
5H5BWIwlrKkWzx86VfGcuU,0.864,0.54,0.365,0.02821671,2.73E-06,0.789,0.65102851,0.0847,0.78213139,0.0537,0
5HrVPZAMDLW3qs0TNt6Wdv,0.989,0.546,0.305,0.02969157,0.9,0.83,0.34086905,0.114,0.60560645,0.0517,0.72727273
5IO4UbhRB6NKME2WHUgHN1,0.99,0.461,0.587,0.01735415,0.973,0.759,0.27660396,0.683,0.64552502,0.49,0
5ItArcz1C4oLqsP0ynX0X0,0.996,0.262,0.515,0.03081919,0.966,0.795,0.30781456,0.303,0.74221283,0.0685,0.27272727
5IuSiHLUKKDzf1nTpdYjN0,0.996,0.616,0.325,0.03138656,0.96,0.688,0.48681968,0.312,0.71034375,0.0441,1
5JHebWyrUzXXLGNCn1vVR4,0.995,0.346,0.339,0.03158194,1.60E-05,0.605,0.37881868,0.588,0.71502623,0.039,0
5K6eShQXgL65FitgXDl7sp,0.996,0.535,0.279,0.02319924,0.949,0.622,0.61203169,0.357,0.68807454,0.0844,0.54545455
5L4O8EOyMaeCeWz9X500Dm,0.996,0.513,0.305,0.03119663,0.897,0.55,0.47872135,0.16,0.697048,0.248,0.18181818
5P6rLF53DKfDZElPgZrBF7,0.945,0.565,0.605,0.05955902,0.876,0.55,0.47880759,0.0911,0.75981521,0.0325,0.90909091
5PnoWOpiLKfTxnbTzP4pH9,0.996,0.51,0.263,0.02527916,0.961,0.685,0.51645743,0.46,0.7184089,0.0705,0.18181818
5R4vvUXYIn9tFoi68GsYwW,0.606,0.778,0.39,0.03257906,0.0303,0.802,0.38578357,0.136,0.74869626,0.0645,0
5SAzSfD1eAuuy3H93owYKk,0.929,0.753,0.47,0.03113663,0.00462,0.836,0.42296115,0.527,0.78210007,0.118,0.09090909
5ab7VUgTYMtn0WYxfiVw7K,0.994,0.484,0.387,0.03481667,0.917,0.46,0.3759974,0.831,0.74691097,0.0315,0.27272727
5bBLHhJzqqNqEX184N4pQp,0.994,0.69,0.427,0.03321168,0.845,0.76,0.43214774,0.248,0.72782084,0.0406,0.90909091
5eHqeM6dI4W30vqE1f7Ocy,0.996,0.735,0.325,0.03193912,0.911,0.92,0.46015926,0.509,0.71228565,0.0549,0.81818182
5hGmr6KQWzcCGdTYxf4P4S,0.919,0.742,0.805,0.0352016,0.578,0.84,0.4633953,0.259,0.8594002,0.036,0.09090909
5hKoJAuCgukMBXd0W9ZdVt,0.996,0.476,0.149,0.0251916,0,0.697,0.35500827,0.388,0.68616397,0.0492,0
5hoLIJF3clip0VplseKOyG,0.732,0.76,0.354,0.03576166,5.24E-05,0.775,0.468081,0.0854,0.73936262,0.0711,0.81818182
5ixjL1GSioVd8lGNkLwYDM,0.982,0.778,0.38,0.03209418,0.431,0.963,0.4413138,0.0922,0.75041892,0.038,0.63636364
5kSeMwoKtS12E5CM2nKva0,0.996,0.423,0.441,0.03120169,0.914,0.731,0.29586829,0.788,0.74570511,0.0447,0.90909091
5kgUhsCxWKTIl9HitccHTw,0.814,0.52,0.381,0.03811909,0.0227,0.862,0.75896791,0.201,0.76506147,0.0506,0.45454545
5nEG47pZrOxPo2HQLxnOFn,0.993,0.595,0.407,0.03395661,0.256,0.921,0.82504815,0.0874,0.7575601,0.0654,0.27272727
5oK7hYOkBEkXz9d9lumSGd,0.996,0.653,0.211,0.03082407,0.862,0.549,0.50906134,0.223,0.68445697,0.066,0
5pxZkT5e2TDtFBwFRtSB5D,0.0231,0.477,0.446,0.06944396,0.0391,0.401,0.34204766,0.424,0.70392295,0.0402,0.63636364
5tQsQaMquCXBREb1FNymi7,0.996,0,0.315,0.03099657,0.956,0,0,0.375,0.68954663,0,0.72727273
5tqBa2U9oKGIogbeXMsRUp,0.765,0.731,0.386,0.04420399,0.126,0.719,0.51926228,0.274,0.76708167,0.0331,0
5v4GREJgz2A4IIsDAh6Xv1,0.896,0.767,0.236,0.03407417,0.0677,0.728,0.38424768,0.0967,0.72354553,0.0698,0.63636364
5xEaN9KWzxI7yodq5IChQB,0.995,0.484,0.357,0.03017663,0.943,0.616,0.71548662,0.232,0.70544202,0.223,0.63636364
61tPk9oU7n4Z0nqcIf7vQg,0.995,0.402,0.244,0.03214406,0.809,0.743,0.86412711,0.0775,0.68154412,0.0503,0
62iSxXOvjCAAZO0uaQE00r,0.993,0.594,0.329,0.03864408,0,0.755,0.32988374,0.116,0.70262313,0.263,0.72727273
633pI004Sj1MzvGt0xazcy,0.996,0.618,0.278,0.03373161,0.866,0.648,0.7259586,0.167,0.71524548,0.0628,0
693026zJdM7qLpwGAcAloy,0.996,0.394,0.375,0.02764671,0.901,0.692,0.34173145,0.771,0.68129356,0.0437,0.81818182
6BqGRSPdHkvRJ5XcRGfflf,0.995,0.426,0.223,0.03381167,0.913,0.673,0.85798355,0.123,0.68268734,0.0426,0.45454545
6CTMrZvUsc3k3xm8oKXXQH,0.995,0.38,0.459,0.03079407,0.911,0.568,0.51128715,0.162,0.63763214,0.338,0.90909091
6HX0QJiKsDUAb9QzH4EVs0,0.996,0.313,0.0773,0.03134419,0.959,0.585,0.82556559,0.141,0.50766581,0.052,0.90909091
6OlnIrsPk9qv1hFLBtrXRb,0.966,0.524,0.269,0.02548166,0.825,0.563,0.75460664,0.123,0.7107196,0.11,0.72727273
6Po2YeMVr5Ee23OZoY9RgZ,0.996,0.432,0.264,0.02837421,0.925,0.587,0.48605995,0.38,0.71073526,0.0585,0.36363636
6SJEjLR19BlLNBxIJVX5zX,0.996,0.742,0.21,0.03157912,0.938,0.479,0.48225718,0.328,0.67128651,0.0801,1
6U7X6rtxqIxdh2F9ScqIOI,0.996,0.406,0.45,0.03202406,0.97,0.705,0.29779021,0.364,0.71922324,0.25,0.72727273
6VweawuAyN9Ad9ikn9f5W3,0.996,0,0.0829,0.02326674,0.893,0,0,0.123,0.55951766,0,0.54545455
6a58gXSgqbIsXUhVZ6ZJqe,0.991,0.64,0.298,0.03056907,0,0.846,0.31105061,0.373,0.72342025,0.133,0.81818182
3XDharvL8vEyxdQwOQKmww,0.969,0.678,0.175,0.0355091,0.00105,0.58,0.46381008,0.177,0.73571373,0.0301,0.27272727
47c6hVC9hL8KoAclJCVOXC,0.991,0.531,0.17,0.03615916,0.174,0.805,0.67827619,0.126,0.71255188,0.0771,0.45454545
3p0VwUCFW31rwgugbnAGhW,0.992,0.513,0.108,0.03980901,0.932,0.149,0.42607399,0.112,0.67598465,0.0315,0.81818182
2AATCpoin3pSsUwjLKNCYe,0.98,0.455,0.0804,0.05078145,0.000317,0.406,0.32001544,0.136,0.69382194,0.04,0.72727273
6C0bdY5MgM2WYu6yuxtzC5,0.939,0.377,0.497,0.03205912,0.946,0.657,0.69485887,0.322,0.79411166,0.0332,0
2nOYxyusxAfqjZCUSxfNZ4,0.982,0.666,0.336,0.02722915,0.733,0.85,0.75493928,0.0789,0.78086289,0.222,0.72727273
3Fc83pvJzQ5VcRFSGlvMCO,0.981,0.68,0.241,0.03306655,0,0.647,0.34869634,0.165,0.78512254,0.0634,0.18181818
4ou73CMygT62S9gubMZxIe,0.935,0.41,0.23,0.03412911,0.888,0.634,0.71482955,0.427,0.73875186,0.0602,0.45454545
5YYbVEtvB0PHxYVXrJTDpM,0.852,0.689,0.222,0.03465917,0.924,0.917,0.59630729,0.104,0.68937436,0.127,0.45454545
7dXVSMwfH5X9y2ou0WtrzK,0.915,0.783,0.3,0.02649922,0.478,0.925,0.40697803,0.0288,0.78199045,0.13,0.63636364
20Kjljtn4LFdxyQOJPLqBR,0.993,0.906,0.103,0.02140469,0.95,0.427,0.44281684,0.106,0.59561507,0.045,0.09090909
4HkUx8zJPUEh9sSYjO0ki6,0.984,0.572,0.449,0.03673159,0.0774,0.652,0.51632602,0.363,0.82168977,0.038,0.90909091
3fHgV9OfktqOegAvEP6zlv,0.988,0.473,0.0887,0.03390167,0,0.288,0.32309133,0.118,0.72147835,0.0418,0
0ZHK59K7BHrl6COwYXnnxJ,0.989,0.856,0.137,0.02281018,0.948,0.415,0.42618487,0.109,0.63533004,0.0423,0.18181818
2iHtgZVqtU2lGy0WBhwHnU,0.993,0.583,0.288,0.03104907,0.109,0.768,0.7295355,0.206,0.79548978,0.123,0.45454545
5CLkYMVMOfqW3VWcjKKr1n,0.983,0.671,0.324,0.03128663,8.34E-05,0.57,0.67607091,0.143,0.77304831,0.106,0.72727273
6O89uMM5FDGGRJ6aYLG51B,0.954,0.35,0.213,0.03391911,0,0.43,0.3505813,0.254,0.73904941,0.0399,0
0aUTZjgkNG4jJ0wzqtXh2G,0.968,0.731,0.341,0.03300412,0.138,0.852,0.41644799,0.212,0.7850599,0.146,0.27272727
6xXlavKbZL6HqPfNWswZvp,0.992,0.631,0.347,0.03318655,0.0136,0.784,0.41807012,0.0889,0.76576619,0.0601,0.45454545
7r9c3mqLjqfVe791cERNOI,0.945,0.804,0.217,0.03844665,0.0687,0.498,0.53845269,0.0849,0.74985514,0.0602,0
3mWcoPBHsrmcs1lj6uBfvz,0.897,0.73,0.213,0.02749915,0,0.706,0.5763284,0.152,0.71043771,0.0554,0.72727273
6bTkrQHnJUXAQtIITRhTg5,0.985,0.625,0.223,0.03556666,0.0255,0.495,0.51536506,0.111,0.75444366,0.0577,0.72727273
7y7gNlCv5WhDdBFXV1vGp2,0.985,0.692,0.467,0.0258666,0.0965,0.827,0.40186935,0.091,0.82629395,0.0897,0
06EAFIZpwSKY659b6KPtAR,0.849,0.694,0.363,0.03472161,0.552,0.809,0.4177539,0.103,0.75652651,0.103,0.90909091
61wCa6mI8xxcZH2GGnWPBc,0.996,0.618,0.141,0.03064913,0.91,0.759,0.56955652,0.115,0.67026858,0.113,1
7iGSIYRmzu18rIMe8HrFkq,0.988,0.538,0.333,0.03524154,0.158,0.603,0.71678432,0.139,0.77707306,0.0764,0
7od83Q1ZlsQtpsvNT5nGWH,0.994,0.595,0.257,0.03334405,0.335,0.565,0.68521644,0.411,0.78656331,0.215,0.18181818
0TEzkFrM13PeyKjxXkcWJi,0.901,0.558,0.58,0.03892402,0.915,0.823,0.73012275,0.326,0.79766659,0.121,0.81818182
0rEP2CDOuvUm4zbhIPZAkK,0.988,0.573,0.295,0.02906158,0.000139,0.678,0.60095192,0.0784,0.78152063,0.0525,0.45454545
1qlX1t0ws9AyIksvKCzh83,0.995,0.751,0.282,0.02832414,0.000778,0.77,0.63351362,0.106,0.7843082,0.0697,0.45454545
5BnopTvfLza9CwvBl75iNv,0.995,0.541,0.258,0.03269906,0.614,0.451,0.75440131,0.16,0.75424008,0.0865,0.45454545
6q9IP7wbfpocUiOEGvQqCZ,0.991,0.345,0.127,0.03507917,0.000133,0.209,0.29158505,0.72,0.66596195,0.0372,0
7e1JFTRrpZIgr7lLE5XBKC,0.995,0.622,0.287,0.03189919,0.163,0.751,0.39007914,0.0671,0.79332864,0.153,0.45454545
1qEXqZQkzIaUnhmfObk2sL,0.97,0.672,0.146,0.03327411,0.0182,0.607,0.50153384,0.101,0.72951218,0.0472,0
1xxZATxkPkllMCm204ctUR,0.981,0.573,0.171,0.03805402,0.0641,0.785,0.60713244,0.0752,0.75994049,0.0442,0.18181818
2Ve5waZJJrExJDHajoxDb1,0.985,0.775,0.285,0.0351416,0.138,0.922,0.34415027,0.101,0.78484065,0.0597,0.45454545
2ZHUaQCwRLAVbmy6eiyOjD,0.981,0.721,0.493,0.03282656,0.728,0.97,0.42777826,0.839,0.76806828,0.0354,0.45454545
3H6wCLijWnyr4Wq9E3mmNi,0.993,0.724,0.335,0.02975664,0.71,0.867,0.43669381,0.0691,0.77675985,0.0411,0
3V1sblJugg82L8yxgw6BMZ,0.992,0.376,0.104,0.03459411,8.15E-06,0.202,0.37182504,0.159,0.67925769,0.0488,0.18181818
4hoxOG3DE2yQO4E7A7MmfS,0.949,0.551,0.343,0.02956164,2.44E-05,0.913,0.83386104,0.158,0.76163182,0.118,0.18181818
5PGXbXww1JWuVPNwYdzMwB,0.996,0.797,0.449,0.03307162,0.895,0.902,0.46493941,0.182,0.74243207,0.0826,0
5UXcT8kcQ0t0efFVp1m0Ma,0.85,0.668,0.288,0.0298442,0.25,0.954,0.39391886,0.155,0.71900399,0.0747,0.45454545
6MWxok8M7vCTguRy8QR9gc,0.963,0.552,0.266,0.03564916,0.0152,0.494,0.64785817,0.432,0.76207032,0.142,0.45454545
6kKeXUi0zunKxWrB2uUyWb,0.962,0.568,0.112,0.03826159,0,0.489,0.39104009,0.327,0.73563542,0.0747,0.09090909
6lGfkQqVuwJ0dOXPcb0MZx,0.84,0.724,0.324,0.03466667,0.872,0.674,0.38619834,0.0991,0.78549839,0.0631,0
7lf1uY54Svtrc9PHPj7g9t,0.987,0.594,0.188,0.03324168,0,0.294,0.34396958,0.104,0.73923733,0.0406,0.90909091
7on1N979cYvlNt3Nfrqicv,0.956,0.668,0.132,0.03370667,4.84E-06,0.733,0.5031765,0.0776,0.74291755,0.094,0.36363636
07Hbp0v6qpkMfNmNPpsz6X,0.989,0.759,0.34,0.03504167,0.0721,0.891,0.4218811,0.0734,0.76697205,0.0801,0.45454545
0eqRYgft7ZKV9GJPbwNl35,0.736,0.464,0.867,0.03177412,0.543,0.497,0.49141914,0.386,0.81456425,0.135,0
0ldgrcj6lJNJLA0VMN73WL,0.81,0.526,0.428,0.04391149,0.86,0.784,0.72556846,0.785,0.77157623,0.317,0.72727273
0sSVsv3yHMSkL0qeLRoRDa,0.954,0.7,0.197,0.03250406,0,0.56,0.49502478,0.361,0.75303422,0.136,0.18181818
12JgvibIIArYH4wWN8c8x8,0.938,0.801,0.341,0.03276168,0.15,0.962,0.43982719,0.15,0.74551719,0.0927,0.45454545
1KZcikuC5qZiPfrLZJKY0z,0.718,0.787,0.502,0.02914408,0.105,0.96,0.45669734,0.0363,0.77505285,0.0529,0.81818182
1OGRmZ42QZfpDc7tMbdbrG,0.982,0.435,0.36,0.05645141,0.0105,0.452,0.29270616,0.946,0.76520241,0.206,0.45454545
1YobXiCCdnlBVzezl5nAt0,0.995,0.644,0.123,0.02756665,0.858,0.787,0.77890985,0.218,0.6475922,0.394,1
1Znnilxi9JGrqarvVHAgy3,0.959,0.934,0.609,0.03086663,0.889,0.855,0.44073066,0.0966,0.79118315,0.0636,0.18181818
1bQ2BR5kCUrnvuTgfDwdiZ,0.975,0.183,0.141,0.03225168,0.833,0.16,0.33315264,0.119,0.70501918,0.0363,0.09090909
1cuaa5iKOB69rkBD4sI6U6,0.923,0.59,0.249,0.0356966,0.337,0.621,0.57124025,0.18,0.75954898,0.0313,0.90909091
1r5iGmVNpOEWHSWEkm2vFd,0.991,0.255,0.13,0.042509,0.00114,0.327,0.33028209,0.594,0.72409365,0.0358,0.45454545
1vEK2vbx8x7nWOHmAFpHUD,0.992,0.776,0.376,0.03309918,0.0341,0.864,0.43758496,0.0892,0.78105082,0.0436,0
2HBNPqCMuaAOHp6s9OzOLo,0.962,0.697,0.429,0.03323662,0.514,0.955,0.41288341,0.25,0.79491034,0.0583,0
2UiPfmIWrBfzdfdiCZAVsu,0.989,0.597,0.337,0.02966157,0.842,0.9,0.770676,0.106,0.78178686,0.136,0.45454545
2lPV0bfNMgn7LGAXEyU1qR,0.915,0.617,0.435,0.03480411,0.00405,0.704,0.63608028,0.15,0.80989742,0.0466,0.72727273
2nSjyu82yxXPzdMWyOE6Y3,0.958,0.628,0.227,0.03509417,0,0.673,0.52711832,0.133,0.73090596,0.0824,0.45454545
3Da0rFSGowkOPtcugvxKp5,0.846,0.823,0.613,0.03259668,0.886,0.895,0.46831508,0.0534,0.79771357,0.0674,0.90909091
3G2ioNaqXW8RXtlhSD1zHp,0.996,0.686,0.216,0.02861158,0.901,0.882,0.71620118,0.0595,0.70697674,0.0959,0.63636364
3LQiqV3KZk3ZrzPeSBu8tI,0.995,0.596,0.341,0.03245662,0.0929,0.786,0.69951993,0.69,0.76990056,0.271,0.27272727
3TyrWNoKRbNIf518AklVXx,0.941,0.767,0.69,0.0294917,0.272,0.744,0.48989557,0.0652,0.79392373,0.335,0.27272727
3Ym9KAplnUsm8kIrwETUBy,0.924,0.499,0.0748,0.0354191,0.014,0.429,0.46515295,0.55,0.72739801,0.044,0.09090909
3lZDXtwP8CdwuSO2PPJfaX,0.97,0.796,0.341,0.03337405,0.0313,0.946,0.48181366,0.215,0.7329888,0.0567,0.63636364
42hnnWqFTJCTRh0hxgtf9z,0.897,0.577,0.478,0.03674416,0.799,0.918,0.71978629,0.202,0.73344296,0.0859,0
